;start_timestamp;end_timestamp;chord;song_name
27;43.4678;43.7464;A:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
28;43.7464;44.5823;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
29;44.5823;45.0467;C:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
30;45.0467;46.6257;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
31;46.6257;47.0901;C:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
32;47.0901;48.5761;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
33;48.5761;49.3192;A:min/5;536_Megadeth-1997-Cryptic Writings-01-Trust
34;49.3192;50.3409;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
35;50.3409;50.8981;F:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
36;50.8981;53.8703;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
37;53.8703;54.892;C:maj/3;536_Megadeth-1997-Cryptic Writings-01-Trust
38;54.892;55.2635;B:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
39;55.2635;55.8208;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
40;55.8208;57.4926;A:maj/5;536_Megadeth-1997-Cryptic Writings-01-Trust
41;57.4926;58.0499;F:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
42;58.0499;61.2078;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
43;61.2078;61.6722;C:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
44;61.6722;62.9725;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
45;62.9725;63.6227;A:min;536_Megadeth-1997-Cryptic Writings-01-Trust
46;63.6227;64.8301;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
47;64.8301;65.2945;F:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
48;65.2945;68.4524;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
49;68.4524;68.9168;C:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
50;68.9168;70.31;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
51;70.31;71.3317;A:min/5;536_Megadeth-1997-Cryptic Writings-01-Trust
52;71.3317;72.0747;E:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
53;72.0747;74.1181;F:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
54;74.1181;75.7899;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
55;75.7899;77.7404;C:maj7;536_Megadeth-1997-Cryptic Writings-01-Trust
56;77.7404;79.3194;A:min;536_Megadeth-1997-Cryptic Writings-01-Trust
57;79.3194;80.5268;Bb:maj7;536_Megadeth-1997-Cryptic Writings-01-Trust
58;80.5268;80.8983;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
59;80.8983;81.3627;C:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
60;81.3627;82.9417;E:min;536_Megadeth-1997-Cryptic Writings-01-Trust
61;82.9417;84.985;C:maj7;536_Megadeth-1997-Cryptic Writings-01-Trust
62;84.985;87.4928;A:min;536_Megadeth-1997-Cryptic Writings-01-Trust
63;87.4928;87.8643;D:min;536_Megadeth-1997-Cryptic Writings-01-Trust
64;87.8643;88.4216;Bb:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
65;88.4216;90.0005;E:maj;536_Megadeth-1997-Cryptic Writings-01-Trust
0;0.0;2.1362;A:maj/3;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
1;2.1362;3.1579;B:maj/5;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
2;3.1579;5.2941;Db:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
3;5.2941;13.4676;Db:min7;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
4;13.4676;14.8608;B:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
5;14.8608;15.5109;E:maj/5;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
6;15.5109;18.1116;A:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
7;18.1116;19.6905;E:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
8;19.6905;23.4057;Db:min;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
9;23.4057;25.1704;Db:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
10;25.1704;30.3717;Db:min;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
11;30.3717;30.929;Gb:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
12;30.929;31.4863;Db:min;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
13;31.4863;31.7649;Gb:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
14;31.7649;34.4584;Db:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
15;34.4584;37.7092;Db:min;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
16;37.7092;38.1736;E:maj7;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
17;38.1736;39.7526;B:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
18;39.7526;40.0312;E:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
19;40.0312;42.6318;A:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
20;42.6318;44.1179;E:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
21;44.1179;46.1613;Db:min;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
22;46.1613;46.8114;E:maj/5;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
23;46.8114;48.1117;B:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
24;48.1117;51.2697;A:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
25;51.2697;52.1985;B:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
26;52.1985;75.4184;Db:min;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
27;75.4184;78.3906;Db:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
28;78.3906;78.7621;Db:min7/b3;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
29;78.7621;80.341;B:min;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
30;80.341;80.8054;E:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
31;80.8054;83.2203;A:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
32;83.2203;84.8922;E:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
33;84.8922;86.9355;Db:min;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
34;86.9355;87.9572;B:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
35;87.9572;88.886;E:min/5;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
36;88.886;90.0005;A:maj;537_The Rolling Stones-1969-Let It Bleed-01-Gimme Shelter
0;0.0;0.4644;E:min;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
1;0.4644;6.0372;A:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
2;6.0372;7.9877;E:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
3;7.9877;11.7957;B:min;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
4;11.7957;12.6317;E:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
5;12.6317;17.8329;A:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
6;17.8329;18.0187;D:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
7;18.0187;18.576;E:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
8;18.576;21.641;B:min7;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
9;21.641;24.1488;G:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
10;24.1488;24.706;A:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
11;24.706;25.1704;Gb:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
12;25.1704;26.6565;D:maj/3;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
13;26.6565;27.1209;E:min;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
14;27.1209;27.6782;Gb:min;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
15;27.6782;30.7432;G:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
16;30.7432;33.8083;B:min7;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
17;33.8083;36.316;G:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
18;36.316;36.9662;A:7;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
19;36.9662;39.8454;D:maj/3;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
20;39.8454;42.8176;G:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
21;42.8176;60.4648;A:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
22;60.4648;61.1149;E:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
23;61.1149;66.502;A:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
24;66.502;67.0592;E:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
25;67.0592;73.1893;B:min7;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
26;73.1893;78.4834;A:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
27;78.4834;79.4122;E:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
28;79.4122;82.1986;B:min7;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
29;82.1986;84.7064;G:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
30;84.7064;85.4494;D:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
31;85.4494;86.4711;Gb:min;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
32;86.4711;88.2358;D:maj/3;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
33;88.2358;90.0005;G:maj;538_Pearl Jam-1993-Vs_-08-Rearviewmirror
0;0.0;0.5573;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
1;0.5573;4.4582;A:7;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
2;4.4582;5.7585;A:min7;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
3;5.7585;6.2229;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
4;6.2229;7.0589;D:maj/5;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
5;7.0589;13.932;A:7;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
6;13.932;14.5821;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
7;14.5821;15.0465;D:maj/5;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
8;15.0465;17.6472;A:7;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
9;17.6472;18.2973;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
10;18.2973;20.3407;A:7;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
11;20.3407;20.8051;D:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
12;20.8051;28.7927;A:7;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
13;28.7927;29.7215;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
14;29.7215;36.2231;A:7;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
15;36.2231;38.1736;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
16;38.1736;38.5451;A:maj/5;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
17;38.5451;39.2882;D:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
18;39.2882;40.5885;G:maj7;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
19;40.5885;41.2386;A:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
20;41.2386;41.7959;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
21;41.7959;42.4461;D:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
22;42.4461;43.4678;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
23;43.4678;44.5823;D:maj/5;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
24;44.5823;56.4709;A:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
25;56.4709;57.1211;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
26;57.1211;57.957;D:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
27;57.957;69.567;A:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
28;69.567;70.1243;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
29;70.1243;70.9602;D:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
30;70.9602;75.5113;A:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
31;75.5113;76.1615;C:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
32;76.1615;77.0902;D:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
33;77.0902;82.0129;A:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
34;82.0129;82.5702;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
35;82.5702;83.2203;D:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
36;83.2203;83.7776;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
37;83.7776;84.3349;A:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
38;84.3349;84.8922;D:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
39;84.8922;86.0067;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
40;86.0067;86.7498;A:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
41;86.7498;87.8643;D:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
42;87.8643;88.9789;G:maj;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
43;88.9789;90.0005;D:7;539_Led Zeppelin-1970-Led Zeppelin III-06-Gallows Pole
0;0.0;7.0589;F:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
1;7.0589;7.9877;Db:maj7;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
2;7.9877;13.6533;F:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
3;13.6533;14.8608;Db:maj7;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
4;14.8608;15.9753;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
5;15.9753;17.0899;Bb:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
6;17.0899;20.1549;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
7;20.1549;22.0125;Db:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
8;22.0125;22.2912;C:min7;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
9;22.2912;22.7556;F:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
10;22.7556;24.0559;Bb:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
11;24.0559;27.2138;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
12;27.2138;28.0497;Db:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
13;28.0497;29.1643;N;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
14;29.1643;29.4429;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
15;29.4429;30.5575;Bb:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
16;30.5575;33.9011;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
17;33.9011;35.2015;Db:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
18;35.2015;36.0374;E:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
19;36.0374;37.4306;Bb:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
20;37.4306;39.7526;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
21;39.7526;40.1241;Eb:maj7;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
22;40.1241;40.6814;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
23;40.6814;42.1674;Db:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
24;42.1674;42.6318;C:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
25;42.6318;42.9105;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
26;42.9105;44.1179;Bb:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
27;44.1179;47.1829;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
28;47.1829;48.9477;Db:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
29;48.9477;49.5049;C:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
30;49.5049;50.8053;Bb:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
31;50.8053;53.2201;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
32;53.2201;53.4988;Eb:maj7;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
33;53.4988;54.0561;Bb:maj/3;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
34;54.0561;55.635;Db:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
35;55.635;56.1923;C:maj7;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
36;56.1923;57.5855;Bb:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
37;57.5855;59.9075;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
38;59.9075;60.3719;Eb:maj7;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
39;60.3719;60.8363;D:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
40;60.8363;62.8796;Db:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
41;62.8796;64.2728;Bb:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
42;64.2728;67.3379;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
43;67.3379;69.1026;Db:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
44;69.1026;69.3812;C:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
45;69.3812;69.6599;B:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
46;69.6599;71.1459;Bb:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
47;71.1459;72.8178;C:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
48;72.8178;74.7683;Db:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
49;74.7683;76.6259;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
50;76.6259;78.4834;D:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
51;78.4834;80.0624;C:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
52;80.0624;82.1058;Db:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
53;82.1058;83.8705;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
54;83.8705;85.7281;D:min;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
55;85.7281;87.4928;F:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
56;87.4928;89.2575;C:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
57;89.2575;90.0005;D:maj;540_Soundgarden-1994-Superunknown-10-The Day I Tried To Live
0;0.0;3.2508;A:min;541_Rainbow-Stone Cold
1;3.2508;5.2941;G:maj;541_Rainbow-Stone Cold
2;5.2941;7.5233;A:min;541_Rainbow-Stone Cold
3;7.5233;9.6595;G:maj;541_Rainbow-Stone Cold
4;9.6595;11.8886;A:min7;541_Rainbow-Stone Cold
5;11.8886;13.932;G:maj;541_Rainbow-Stone Cold
6;13.932;16.0682;A:min;541_Rainbow-Stone Cold
7;16.0682;18.2973;G:maj;541_Rainbow-Stone Cold
8;18.2973;20.6193;A:min7;541_Rainbow-Stone Cold
9;20.6193;22.4769;G:maj;541_Rainbow-Stone Cold
10;22.4769;24.706;A:min;541_Rainbow-Stone Cold
11;24.706;26.9351;G:maj;541_Rainbow-Stone Cold
12;26.9351;29.0714;A:min;541_Rainbow-Stone Cold
13;29.0714;31.2076;G:maj;541_Rainbow-Stone Cold
14;31.2076;33.3439;A:min;541_Rainbow-Stone Cold
15;33.3439;37.7092;G:maj;541_Rainbow-Stone Cold
16;37.7092;38.5451;C:maj;541_Rainbow-Stone Cold
17;38.5451;39.2882;G:maj;541_Rainbow-Stone Cold
18;39.2882;41.9817;D:maj;541_Rainbow-Stone Cold
19;41.9817;42.7247;C:maj;541_Rainbow-Stone Cold
20;42.7247;43.4678;G:maj;541_Rainbow-Stone Cold
21;43.4678;46.1613;D:maj;541_Rainbow-Stone Cold
22;46.1613;46.9043;C:maj;541_Rainbow-Stone Cold
23;46.9043;47.7402;G:maj;541_Rainbow-Stone Cold
24;47.7402;50.3409;D:maj;541_Rainbow-Stone Cold
25;50.3409;51.0839;C:maj;541_Rainbow-Stone Cold
26;51.0839;51.9198;G:maj;541_Rainbow-Stone Cold
27;51.9198;54.5205;D:maj;541_Rainbow-Stone Cold
28;54.5205;56.7496;A:min7;541_Rainbow-Stone Cold
29;56.7496;59.4431;G:maj;541_Rainbow-Stone Cold
30;59.4431;60.9292;A:min;541_Rainbow-Stone Cold
31;60.9292;63.0654;F:maj;541_Rainbow-Stone Cold
32;63.0654;65.2016;A:min7;541_Rainbow-Stone Cold
33;65.2016;67.3379;G:maj;541_Rainbow-Stone Cold
34;67.3379;69.4741;A:min;541_Rainbow-Stone Cold
35;69.4741;71.6103;F:maj;541_Rainbow-Stone Cold
36;71.6103;73.8395;A:min7;541_Rainbow-Stone Cold
37;73.8395;75.8828;G:maj;541_Rainbow-Stone Cold
38;75.8828;78.019;A:min;541_Rainbow-Stone Cold
39;78.019;80.1553;G:maj;541_Rainbow-Stone Cold
40;80.1553;82.3844;A:min;541_Rainbow-Stone Cold
41;82.3844;84.4278;G:maj;541_Rainbow-Stone Cold
42;84.4278;86.6569;A:min;541_Rainbow-Stone Cold
43;86.6569;88.7931;G:maj;541_Rainbow-Stone Cold
44;88.7931;90.0005;A:min7;541_Rainbow-Stone Cold
0;0.0;0.3715;E:min;542_Queensryche-Queen Of The Reich
1;0.3715;1.9505;C:maj;542_Queensryche-Queen Of The Reich
2;1.9505;3.5294;E:min;542_Queensryche-Queen Of The Reich
3;3.5294;5.1084;C:maj;542_Queensryche-Queen Of The Reich
4;5.1084;6.5945;E:min;542_Queensryche-Queen Of The Reich
5;6.5945;8.4521;C:maj;542_Queensryche-Queen Of The Reich
6;8.4521;9.4737;N;542_Queensryche-Queen Of The Reich
7;9.4737;11.2385;C:maj;542_Queensryche-Queen Of The Reich
8;11.2385;12.7245;E:maj;542_Queensryche-Queen Of The Reich
9;12.7245;14.3964;C:maj;542_Queensryche-Queen Of The Reich
10;14.3964;15.7896;E:maj;542_Queensryche-Queen Of The Reich
11;15.7896;17.4614;C:maj;542_Queensryche-Queen Of The Reich
12;17.4614;18.7617;E:maj;542_Queensryche-Queen Of The Reich
13;18.7617;20.5264;C:maj;542_Queensryche-Queen Of The Reich
14;20.5264;21.641;E:7;542_Queensryche-Queen Of The Reich
15;21.641;21.9196;E:min7;542_Queensryche-Queen Of The Reich
16;21.9196;23.4986;C:maj;542_Queensryche-Queen Of The Reich
17;23.4986;26.0992;E:maj;542_Queensryche-Queen Of The Reich
18;26.0992;26.8423;D:maj;542_Queensryche-Queen Of The Reich
19;26.8423;29.0714;E:maj;542_Queensryche-Queen Of The Reich
20;29.0714;30.0931;A:maj;542_Queensryche-Queen Of The Reich
21;30.0931;32.6008;E:maj;542_Queensryche-Queen Of The Reich
22;32.6008;33.0652;D:maj;542_Queensryche-Queen Of The Reich
23;33.0652;35.7587;E:maj;542_Queensryche-Queen Of The Reich
24;35.7587;36.4089;A:maj;542_Queensryche-Queen Of The Reich
25;36.4089;38.9166;E:maj;542_Queensryche-Queen Of The Reich
26;38.9166;39.4739;D:maj;542_Queensryche-Queen Of The Reich
27;39.4739;42.0746;E:maj;542_Queensryche-Queen Of The Reich
28;42.0746;42.539;A:maj;542_Queensryche-Queen Of The Reich
29;42.539;45.3254;E:maj;542_Queensryche-Queen Of The Reich
30;45.3254;45.9755;D:maj;542_Queensryche-Queen Of The Reich
31;45.9755;48.3904;E:maj;542_Queensryche-Queen Of The Reich
32;48.3904;48.7619;A:maj;542_Queensryche-Queen Of The Reich
33;48.7619;52.1056;C:maj;542_Queensryche-Queen Of The Reich
34;52.1056;55.1706;D:maj;542_Queensryche-Queen Of The Reich
35;55.1706;56.7496;E:min;542_Queensryche-Queen Of The Reich
36;56.7496;58.1428;C:maj/3;542_Queensryche-Queen Of The Reich
37;58.1428;59.9075;E:maj;542_Queensryche-Queen Of The Reich
38;59.9075;64.6444;C:maj;542_Queensryche-Queen Of The Reich
39;64.6444;67.8023;D:maj;542_Queensryche-Queen Of The Reich
40;67.8023;69.3812;E:maj;542_Queensryche-Queen Of The Reich
41;69.3812;71.0531;C:maj;542_Queensryche-Queen Of The Reich
42;71.0531;72.5391;E:min;542_Queensryche-Queen Of The Reich
43;72.5391;74.211;C:maj;542_Queensryche-Queen Of The Reich
44;74.211;75.6042;E:min;542_Queensryche-Queen Of The Reich
45;75.6042;77.1831;C:maj;542_Queensryche-Queen Of The Reich
46;77.1831;78.7621;E:min;542_Queensryche-Queen Of The Reich
47;78.7621;80.1553;C:maj;542_Queensryche-Queen Of The Reich
48;80.1553;83.4061;E:min;542_Queensryche-Queen Of The Reich
49;83.4061;86.3782;D:maj;542_Queensryche-Queen Of The Reich
50;86.3782;90.0005;C:maj;542_Queensryche-Queen Of The Reich
0;0.0;0.8359;D:min;543_Have_A_Nice_Decade_-_The_70's_-_Disc_3_-_09_-_Gary_Glitt
